Analyzing emerge_app...

  error - lib\features\auth\domain\entities\user_extension.dart:213:5 - 'entropy' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'entropy'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:214:5 - 'worldAge' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'worldAge'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:215:5 - 'zones' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'zones'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:216:5 - 'unlockedBuildings' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'unlockedBuildings'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:217:5 - 'buildingPlacements' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'buildingPlacements'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:218:5 - 'unlockedLandPlots' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'unlockedLandPlots'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:219:5 - 'totalBuildingsConstructed' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'totalBuildingsConstructed'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:220:5 - 'lastActiveDate' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'lastActiveDate'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:221:5 - 'worldTheme' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'worldTheme'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:222:5 - 'seasonalState' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'seasonalState'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:223:5 - 'claimedNodes' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'claimedNodes'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:224:5 - 'activeNodes' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'activeNodes'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:225:5 - 'highestCompletedNodeLevel' isn't a field in the enclosing class. Try correcting the name to match an existing field, or defining a field named 'highestCompletedNodeLevel'. - initializing_formal_for_non_existent_field
  error - lib\features\auth\domain\entities\user_extension.dart:230:35 - Undefined name 'entropy'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:233:26 - Undefined name 'entropy'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:236:26 - Undefined name 'entropy'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:242:18 - Undefined name 'entropy'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:243:19 - Undefined name 'worldAge'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:244:16 - Undefined name 'zones'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:245:28 - Undefined name 'unlockedBuildings'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:246:29 - Undefined name 'buildingPlacements'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:247:28 - Undefined name 'unlockedLandPlots'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:248:36 - Undefined name 'totalBuildingsConstructed'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:249:25 - Undefined name 'lastActiveDate'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:250:21 - Undefined name 'worldTheme'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:251:24 - Undefined name 'seasonalState'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:252:23 - Undefined name 'claimedNodes'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:253:22 - Undefined name 'activeNodes'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\auth\domain\entities\user_extension.dart:254:36 - Undefined name 'highestCompletedNodeLevel'. Try correcting the name to one that is defined, or defining the name. - undefined_identifier
  error - lib\features\gamification\domain\services\gamification_service.dart:278:38 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\domain\services\gamification_service.dart:284:38 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\domain\services\gamification_service.dart:303:22 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - lib\features\gamification\domain\services\gamification_service.dart:308:43 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - lib\features\gamification\domain\services\gamification_service.dart:309:47 - The getter 'totalBuildingsConstructed' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'totalBuildingsConstructed', correcting the name to the name of an existing getter, or defining a getter or field named 'totalBuildingsConstructed'. - undefined_getter
  error - lib\features\gamification\domain\services\gamification_service.dart:329:22 - The getter 'buildingPlacements' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'buildingPlacements', correcting the name to the name of an existing getter, or defining a getter or field named 'buildingPlacements'. - undefined_getter
  error - lib\features\gamification\domain\services\world_events_service.dart:19:40 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - lib\features\gamification\domain\services\world_events_service.dart:35:45 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\domain\services\world_events_service.dart:48:36 - The getter 'zones' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'zones', correcting the name to the name of an existing getter, or defining a getter or field named 'zones'. - undefined_getter
  error - lib\features\gamification\domain\services\world_events_service.dart:68:35 - The getter 'zones' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'zones', correcting the name to the name of an existing getter, or defining a getter or field named 'zones'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:201:29 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:202:29 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:208:44 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:235:29 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:272:63 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:274:64 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:279:49 - The getter 'highestCompletedNodeLevel' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'highestCompletedNodeLevel', correcting the name to the name of an existing getter, or defining a getter or field named 'highestCompletedNodeLevel'. - undefined_getter
  error - lib\features\gamification\presentation\providers\user_stats_providers.dart:281:31 - The getter 'highestCompletedNodeLevel' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'highestCompletedNodeLevel', correcting the name to the name of an existing getter, or defining a getter or field named 'highestCompletedNodeLevel'. - undefined_getter
  error - lib\features\gamification\presentation\screens\evolving_forest_screen.dart:93:34 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\growing_world_visualization.dart:88:39 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\growing_world_visualization.dart:200:42 - The getter 'zones' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'zones', correcting the name to the name of an existing getter, or defining a getter or field named 'zones'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\growing_world_visualization.dart:250:57 - The getter 'seasonalState' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'seasonalState', correcting the name to the name of an existing getter, or defining a getter or field named 'seasonalState'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\world_view.dart:14:32 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\zone_detail_sheet.dart:30:20 - The getter 'zones' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'zones', correcting the name to the name of an existing getter, or defining a getter or field named 'zones'. - undefined_getter
  error - lib\features\gamification\presentation\widgets\zone_detail_sheet.dart:42:42 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - lib\features\timeline\presentation\widgets\current_mission_banner.dart:25:49 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\world_map\domain\services\node_state_service.dart:54:31 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\world_map\domain\services\world_health_service.dart:55:28 - The getter 'lastActiveDate' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'lastActiveDate', correcting the name to the name of an existing getter, or defining a getter or field named 'lastActiveDate'. - undefined_getter
  error - lib\features\world_map\presentation\screens\world_map_screen.dart:236:38 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\world_map\presentation\screens\world_map_screen.dart:244:30 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - lib\features\world_map\presentation\screens\world_map_screen.dart:249:30 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:222:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:228:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:234:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:244:34 - The getter 'zones' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'zones', correcting the name to the name of an existing getter, or defining a getter or field named 'zones'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:255:21 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:256:21 - The getter 'totalBuildingsConstructed' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'totalBuildingsConstructed', correcting the name to the name of an existing getter, or defining a getter or field named 'totalBuildingsConstructed'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:263:21 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:264:21 - The getter 'totalBuildingsConstructed' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'totalBuildingsConstructed', correcting the name to the name of an existing getter, or defining a getter or field named 'totalBuildingsConstructed'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:274:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:280:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:286:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\domain\services\gamification_service_test.dart:292:21 - The getter 'entropy' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'entropy', correcting the name to the name of an existing getter, or defining a getter or field named 'entropy'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:102:34 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:103:34 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:196:34 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:197:34 - The getter 'claimedNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'claimedNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'claimedNodes'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:198:34 - The getter 'highestCompletedNodeLevel' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'highestCompletedNodeLevel', correcting the name to the name of an existing getter, or defining a getter or field named 'highestCompletedNodeLevel'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:346:34 - The getter 'activeNodes' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'activeNodes', correcting the name to the name of an existing getter, or defining a getter or field named 'activeNodes'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:347:34 - The getter 'highestCompletedNodeLevel' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'highestCompletedNodeLevel', correcting the name to the name of an existing getter, or defining a getter or field named 'highestCompletedNodeLevel'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:348:34 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter
  error - test\features\gamification\presentation\providers\user_stats_controller_test.dart:396:34 - The getter 'unlockedBuildings' isn't defined for the type 'UserWorldState'. Try importing the library that defines 'unlockedBuildings', correcting the name to the name of an existing getter, or defining a getter or field named 'unlockedBuildings'. - undefined_getter

102 issues found.
